Data Point,Latitude,Longitude,Altitude,RSRP,RF Channel Power,RSSI,SINR,RSRQ,OSTP,Text,Voice,Video
630,39.68967667,-106.9440133,2226.5,-68.17039207099774,,,,,,Good,Good,Good
631,39.68974167,-106.9439517,2228.1,-69.62673039068454,,,,,,Good,Good,Good
632,39.68980833,-106.943895,2228.8,-70.98284425782867,,,,,,Good,Good,Good
633,39.68987,-106.943825,2229.3,-72.28339287701633,,,,,,Good,Good,Good
634,39.68995833,-106.943805,2230.4,-73.51355555004108,,,,,,Good,Good,Good
635,39.690025,-106.9437267,2230.8,-74.77417877751591,,,,,,Good,Good,Good
636,39.69007333,-106.94369170000002,2231.4,-75.5174459739896,,,,,,Good,Good,Good
637,39.69009167,-106.94368670000001,2232.0,-75.74401873780161,,,,,,Good,Good,Good
638,39.69016667,-106.9436567,2233.5,-76.69861998818735,,,,,,Good,Good,Good
639,39.69024667,-106.943605,2234.7,-77.77266674675293,,,,,,Good,Good,Good
640,39.69030667,-106.94358170000001,2235.4,-78.46373541159741,,,,,,Good,Good,Good
641,39.690385,-106.94357169999999,2236.5,-79.2348866774611,,,,,,Good,Good,Good
642,39.690465,-106.94355,2237.5,-80.04783687491201,,,,,,Good,Good,Good
643,39.690529999999995,-106.9434483,2238.0,-81.05339801850732,,,,,,Good,Good,Good
644,39.69060333,-106.94336499999999,2238.4,-82.00771293862732,,,,,,Good,Good,Good
645,39.69067167,-106.94326670000001,2239.4,-82.95209391649135,,,,,,Good,Good,Good
646,39.69075,-106.9431733,2240.2,-83.91011987588826,,,,,,Good,Good,Good
647,39.69084,-106.94307169999999,2241.3,-84.93887586828518,,,,,,Good,Good,Good
648,39.69090667,-106.94296999999999,2242.2,-85.7786117005115,,,,,,Good,Good,Good
649,39.69098667,-106.94288829999999,2242.4,-86.58829399709064,,,,,,Good,Good,Good
650,39.69101667,-106.9428867,2242.2,-86.77003077013563,,,,,,Good,Good,Good
651,39.69106167,-106.9428483,2242.1,-87.17852138281265,,,,,,Good,Good,Good
652,39.69111333,-106.9427533,2243.2,-87.8307040680829,,,,,,Good,Good,Good
653,39.69118667,-106.942655,2243.7,-88.59285856998216,,,,,,Good,Good,Good
654,39.69124667,-106.94256499999999,2244.5,-89.23274969592993,,,,,,Good,Good,Good
655,39.691305,-106.9425017,2245.2,-89.75080632314439,,,,,,Good,Good,Good
656,39.69132833,-106.94245500000001,2245.5,-90.03112189770115,,,,,,Good,Good,Good
657,39.69136333,-106.94237,2246.4,-90.4994849999125,,,,,,Good,Good,Good
658,39.69140333,-106.9422683,2247.3,-91.04204084510582,,,,,,Good,Good,Good
659,39.69142667,-106.9421883,2247.9,-91.4271256714471,,,,,,Good,Good,Good
660,39.69146167,-106.94210670000001,2248.8,-91.86248525846702,,,,,,Good,Good,Good
661,39.69149667,-106.94203999999999,2249.7,-92.23911923838047,,,,,,Good,Good,Good
662,39.69152167,-106.9419733,2249.9,-92.5702736513936,,,,,,Good,Good,Good
663,39.69153833,-106.94190829999998,2250.9,-92.8594809726373,,,,,,Good,Good,Good
664,39.69159833,-106.94188829999999,2251.2,-93.15872804194218,,,,,,Good,Good,Good
665,39.69157833,-106.94178829999998,2252.0,-93.42173527211875,,,,,,Good,Good,Good
666,39.69154333,-106.941755,2252.2,-93.40668056269519,,,,,,Good,Good,Good
667,39.691495,-106.94168329999998,2253.0,-93.4811475626646,,,,,,Good,Good,Good
668,39.69153,-106.9415933,2253.9,-93.91915291697202,,,,,,Good,Good,Good
669,39.691505,-106.94151670000001,2254.5,-94.10070285326294,,,,,,Good,Good,Good
670,39.69148,-106.9414183,2255.3,-94.36342861099754,,,,,,Good,Good,Good
671,39.691485,-106.94131999999999,2256.3,-94.72520169209488,,,,,,Good,Good,Good
672,39.691455,-106.94121000000001,2257.2,-95.01945163006562,,,,,,Good,Good,Good
673,39.69149833,-106.9411217,2256.9,-95.4575564249817,,,,,,Good,Good,Good
674,39.69152333,-106.94104170000001,2256.8,-95.80595805796479,,,,,,Good,Good,Good
675,39.69156667,-106.9410183,2257.3,-96.00960605088123,,,,,,Good,Good,Good
676,39.69158833,-106.94091670000002,2257.4,-96.4120164817037,,,,,,Good,Good,Good
677,39.69157667,-106.94084,2258.2,-96.63655383039938,,,,,,Good,Good,Good
678,39.69160167,-106.94076329999999,2257.4,-96.95770917635315,,,,,,Good,Good,Good
679,39.69160333,-106.9406733,2256.9,-97.25832776682056,,,,,,Good,Good,Good
680,39.69164167,-106.94063500000001,2255.8,-97.48058297769613,,,,,,Good,Good,Good
681,39.69167,-106.94058000000001,2253.6,-97.72899625083835,,,,,,Good,Good,Good
682,39.69165167,-106.9405183,2253.0,-97.88188545636673,,,,,,Good,Good,Good
683,39.69162667,-106.94046829999999,2253.2,-97.98226081236886,,,,,,Good,Good,Good
684,39.69159833,-106.94044170000001,2253.7,-98.00069761938079,,,,,,Good,Good,Good
685,39.69156667,-106.9403983,2252.6,-98.06713127599124,,,,,,Good,Good,Good
686,39.69149167,-106.940385,2252.7,-97.93759483919686,,,,,,Good,Good,Good
687,39.69144833,-106.94031670000001,2253.6,-98.06542122582707,,,,,,Good,Good,Good
688,39.69141167,-106.9402267,2253.8,-98.2831726167519,,,,,,Good,Good,Good
689,39.69137833,-106.94018829999999,2253.4,-98.33940836524637,,,,,,Good,Good,Good
690,39.69138,-106.94013999999999,2254.1,-98.50295303932552,,,,,,Good,Good,Good
691,39.691395,-106.9401,2254.1,-98.6657321586764,,,,,,Good,Good,Good
692,39.691425,-106.94003500000001,2256.7,-98.93895621478559,,,,,,Good,Good,Good
693,39.6914,-106.93998329999998,2256.5,-99.05637924434834,,,,,,Good,Good,Good
694,39.69138333,-106.9399483,2256.9,-99.13693510890975,,,,,,Good,Good,Good
695,39.69141,-106.939935,2257.1,-99.23203738750128,,,,,,Good,Good,Good
696,39.691415,-106.93986170000001,2257.1,-99.4765913427016,,,,,,Good,Good,Good
697,39.69146333,-106.93983500000002,2257.1,-99.653685239044,,,,,,Good,Good,Good
698,39.691455,-106.9397283,2257.0,-99.97293547829766,,,,,,Good,Good,Good
699,39.69143833,-106.93961170000001,2257.1,-100.30542677841713,,,,,,Good,Good,Maybe
700,39.691425,-106.9394867,2259.8,-100.66721509800745,,,,,,Good,Good,Maybe
701,39.69142667,-106.9394433,2260.4,-100.80265653073317,,,,,,Good,Good,Maybe
702,39.69140167,-106.93938500000002,2260.6,-100.9386105664028,,,,,,Good,Good,Maybe
703,39.69134667,-106.9393033,2260.8,-101.09831898862397,,,,,,Good,Good,Maybe
704,39.691295000000004,-106.93923329999998,2260.7,-101.23065179806052,,,,,,Good,Good,Maybe
705,39.69123,-106.93916999999999,2261.1,-101.32540514027927,,,,,,Good,Good,Maybe
706,39.69115833,-106.93915,2260.4,-101.2816123662501,,,,,,Good,Good,Maybe
707,39.69107667,-106.9391017,2259.2,-101.31442552200764,,,,,,Good,Good,Maybe
708,39.69101333,-106.93905829999999,2258.2,-101.36178874047677,,,,,,Good,Good,Maybe
709,39.69101667,-106.938985,2259.1,-101.59262104531004,,,,,,Good,Good,Maybe
710,39.69099,-106.9388767,2258.8,-101.88917577985472,,,,,,Good,Good,Maybe
711,39.69094167,-106.93878500000001,2257.7,-102.10724346425907,,,,,,Good,Good,Maybe
712,39.69088833,-106.93865670000001,2259.0,-102.43029806971326,,,,,,Good,Good,Maybe
713,39.69078833,-106.9386717,2259.4,-102.271548164237,,,,,,Good,Good,Maybe
714,39.6907,-106.93863,2259.5,-102.30181670568214,,,,,,Good,Good,Maybe
715,39.69060167,-106.9386483,2259.0,-102.14230143776027,,,,,,Good,Good,Maybe
716,39.690495,-106.93870829999999,2259.4,-101.84642888450473,,,,,,Good,Good,Maybe
717,39.69037667,-106.9387533,2258.6,-101.58673018116508,,,,,,Good,Good,Maybe
718,39.69025167,-106.9388033,2256.9,-101.30684466185721,,,,,,Good,Good,Maybe
719,39.69013667,-106.9388617,2256.2,-101.01044826967724,,,,,,Good,Good,Maybe
720,39.69003,-106.93893,2255.8,-100.68855788177575,,,,,,Good,Good,Maybe
721,39.68993,-106.9390183,2254.7,-100.30211084337652,,,,,,Good,Good,Maybe
722,39.68983333,-106.93909170000002,2254.2,-99.96741943013878,,,,,,Good,Good,Good
723,39.68972333,-106.93917830000001,2253.4,-99.57353844476488,,,,,,Good,Good,Good
724,39.68962333,-106.939205,2252.9,-99.40546783121292,,,,,,Good,Good,Good
725,39.68951167,-106.939245,2252.1,-99.18548299451834,,,,,,Good,Good,Good
726,39.68939167,-106.939325,2251.2,-98.81459564162941,,,,,,Good,Good,Good
727,39.68927,-106.93940829999998,2249.7,-98.43176061233638,,,,,,Good,Good,Good
728,39.68914333,-106.93948999999999,2247.7,-98.05543576161395,,,,,,Good,Good,Good
729,39.689075,-106.93964170000001,2246.4,-97.41673669851912,,,,,,Good,Good,Good
730,39.689040000000006,-106.93973670000001,2245.0,-97.01008612748122,,,,,,Good,Good,Good
731,39.68904833,-106.93983999999999,2245.8,-96.57512298252024,,,,,,Good,Good,Good
732,39.68898667,-106.9399367,2245.2,-96.13463553035795,,,,,,Good,Good,Good
733,39.68898667,-106.94004,2243.8,-95.67652463186805,,,,,,Good,Good,Good
734,39.68905333,-106.9401767,2244.2,-95.08022294684781,,,,,,Good,Good,Good
735,39.68897667,-106.94024669999999,2243.2,-94.7236200767492,,,,,,Good,Good,Good
736,39.68892333,-106.94034170000002,2240.7,-94.25313033577633,,,,,,Good,Good,Good
737,39.68884,-106.9404383,2238.3,-93.75855612829457,,,,,,Good,Good,Good
738,39.68878667,-106.9406183,2236.1,-92.83633001680958,,,,,,Good,Good,Good
739,39.68878333,-106.9406733,2234.1,-92.54867251540043,,,,,,Good,Good,Good
740,39.68881167,-106.94077,2232.6,-92.03980506764111,,,,,,Good,Good,Good
741,39.68878833,-106.9408367,2231.8,-91.67175697817261,,,,,,Good,Good,Good
742,39.68877667,-106.9409,2232.2,-91.31867860984728,,,,,,Good,Good,Good
743,39.68878,-106.94095,2232.3,-91.03788027728883,,,,,,Good,Good,Good
744,39.688759999999995,-106.94102,2232.1,-90.63309563510381,,,,,,Good,Good,Good
745,39.68873,-106.94109329999999,2231.8,-90.1995233700012,,,,,,Good,Good,Good
746,39.68873,-106.9411517,2231.8,-89.85113298696614,,,,,,Good,Good,Good
747,39.68872667,-106.94118,2232.2,-89.6796274050431,,,,,,Good,Good,Good
748,39.68870833,-106.94124,2232.1,-89.30976728155386,,,,,,Good,Good,Good
749,39.688725,-106.9413267,2232.4,-88.76852306952297,,,,,,Good,Good,Good
750,39.68869667,-106.94138670000001,2232.0,-88.38015534940988,,,,,,Good,Good,Good
751,39.68864,-106.9414067,2231.8,-88.24812379778567,,,,,,Good,Good,Good
752,39.68859833,-106.9414467,2231.8,-87.98846448812456,,,,,,Good,Good,Good
753,39.688584999999996,-106.94145,2230.7,-87.96839310765368,,,,,,Good,Good,Good
754,39.68853667,-106.94144170000001,2231.5,-88.03271010729954,,,,,,Good,Good,Good
755,39.68850833,-106.94140829999999,2231.2,-88.2593019240007,,,,,,Good,Good,Good
756,39.68846,-106.94138500000001,2230.9,-88.42733348768387,,,,,,Good,Good,Good
757,39.68839167,-106.94138170000001,2230.8,-88.48068243033006,,,,,,Good,Good,Good
758,39.68831833,-106.94136,2230.9,-88.66403888837544,,,,,,Good,Good,Good
759,39.688225,-106.94132830000001,2230.3,-88.93499246030093,,,,,,Good,Good,Good
760,39.688155,-106.9412933,2229.6,-89.21493562664543,,,,,,Good,Good,Good
761,39.68806667,-106.9412883,2228.9,-89.33709113713107,,,,,,Good,Good,Good
762,39.68797167,-106.94129,2228.3,-89.44077555396613,,,,,,Good,Good,Good
763,39.68788,-106.94130829999999,2228.0,-89.45666030110449,,,,,,Good,Good,Good
764,39.68780833,-106.94131170000001,2227.7,-89.54502759324163,,,,,,Good,Good,Good
765,39.687740000000005,-106.94131999999999,2227.3,-89.60784240080554,,,,,,Good,Good,Good
766,39.68768,-106.94134170000001,2227.0,-89.58608178664562,,,,,,Good,Good,Good
767,39.68763,-106.9413733,2226.6,-89.49517832137555,,,,,,Good,Good,Good
768,39.68758667,-106.941425,2227.6,-89.2793343481855,,,,,,Good,Good,Good
769,39.68755667,-106.94148500000001,2228.6,-88.98991560886637,,,,,,Good,Good,Good
770,39.68755167,-106.94158329999999,2229.3,-88.41395797525327,,,,,,Good,Good,Good
771,39.68759333,-106.9416933,2230.2,-87.63831691546508,,,,,,Good,Good,Good
772,39.68765333,-106.94183999999998,2231.2,-86.54354743363416,,,,,,Good,Good,Good
773,39.68772,-106.94199170000002,2231.3,-85.33244564153355,,,,,,Good,Good,Good
774,39.68777833,-106.9421317,2231.3,-84.15484433050653,,,,,,Good,Good,Good
775,39.68785167,-106.94225,2230.9,-83.03308449004606,,,,,,Good,Good,Good
776,39.687909999999995,-106.9423683,2231.7,-81.89218071530296,,,,,,Good,Good,Good
777,39.68798167,-106.94252,2231.9,-80.33835908449771,,,,,,Good,Good,Good
778,39.68804,-106.9426483,2231.6,-78.93177281448804,,,,,,Good,Good,Good
779,39.68809,-106.94279170000001,2230.5,-77.28806834093467,,,,,,Good,Good,Good
780,39.68815,-106.942935,2228.5,-75.45966793558435,,,,,,Good,Good,Good
781,39.68820667,-106.94305829999999,2227.3,-73.72105376306914,,,,,,Good,Good,Good
782,39.68827667,-106.9431983,2225.7,-71.52386810983432,,,,,,Good,Good,Good
783,39.68835333,-106.9433383,2224.9,-69.03601009900683,,,,,,Good,Good,Good
784,39.68842333,-106.943455,2223.5,-66.68857668711303,,,,,,Good,Good,Good
785,39.68843333,-106.9433833,2223.0,-67.95246437105698,,,,,,Good,Good,Good
786,39.68849667,-106.94334669999999,2223.0,-68.4074591725377,,,,,,Good,Good,Good
787,39.68857833,-106.9433433,2222.8,-68.32263131365562,,,,,,Good,Good,Good
788,39.68863833,-106.94336670000001,2222.4,-67.8638288442205,,,,,,Good,Good,Good
789,39.68867667,-106.9434017,2222.6,-67.22523158739364,,,,,,Good,Good,Good
790,39.68874167,-106.9434267,2222.5,-66.82171572364823,,,,,,Good,Good,Good
791,39.68878667,-106.943495,2222.6,-65.58731282895894,,,,,,Good,Good,Good
792,39.688845,-106.94356670000002,2223.6,-64.32162220309118,,,,,,Good,Good,Good
793,39.68882833,-106.94363829999999,2223.9,-62.669516381954224,,,,,,Good,Good,Good
794,39.68882333,-106.9437317,2224.2,-60.38146469148012,,,,,,Good,Good,Good
795,39.688815000000005,-106.94381829999999,2223.9,-57.97965273534362,,,,,,Good,Good,Good
796,39.68881833,-106.94391999999999,2225.3,-54.87104951001075,,,,,,Good,Good,Good
797,39.688784999999996,-106.94398329999999,2224.6,-52.28707641899092,,,,,,Good,Good,Good
798,39.688815000000005,-106.94406000000001,2225.4,-49.62123641705929,,,,,,Good,Good,Good
799,39.68880167,-106.9441,2225.9,-47.63167326519677,,,,,,Good,Good,Good
800,39.68874833,-106.94418999999999,2224.1,-41.71952301824592,,,,,,Good,Good,Good
801,39.68868833,-106.94426000000001,2222.7,-35.2314723352838,,,,,,Good,Good,Good
802,39.688695,-106.94438829999999,2223.4,-18.874098743266757,,,,,,Good,Good,Good
